Date,Time,power_incr,power_ratio,sector_incr,quality_adjust_power,available_balance,worker_balance,block_count,lucky,New_power_cost
2022-11-15,10:30:47,166.89850515127182,166.89850515127182,16.90625,263.86518505215645,253.100540368176,3073.004281921612,0,0
2022-11-16,10:30:40,172.72507351636887,172.72507351636887,21.0625,436.5902585685253,389.725266318167,1589.7091675346364,0,0
2022-11-17,10:30:17,209.73523434996605,209.73523434996605,20.25,646.3254929184914,525.378549795664,181.2429671949313,1,2.4898687022305613
