Date,Time,power_incr,power_ratio,sector_incr,quality_adjust_power,available_balance,worker_balance,block_count,lucky,New_power_cost
2022-11-15,10:30:58,0.0,0.0,0.0,0.0,601.928991710997,5000.99957140424,8774,0
2022-11-16,10:30:47,0.0,0.0,0.0,0.0,637.607393980642,5000.99957140424,8774,0
2022-11-17,10:30:25,0.0,0.0,0.0,0.0,672.570807997779,5000.99957140424,8774,0
